"MaMi_k1" "MaMi_k10" "MaMi_k50" "MaMi_k100" "kNN" "wKNN"
"1" 1.38899999996647 1.40700000000652 1.39399999997113 1.48099999991246 0.344000000040978 0.345000000088476
"2" 1.40399999998044 1.37599999993108 1.4440000000177 1.44300000008661 0.347000000067055 0.342999999993481
"3" 1.40300000004936 1.41099999996368 1.4089999999851 1.48100000002887 0.349999999976717 0.342999999993481
"4" 1.40700000000652 1.4089999999851 1.40800000005402 1.48899999994319 0.34699999995064 0.345000000088476
"5" 1.39600000006612 1.40500000002794 1.44200000003912 1.4320000000298 0.346000000019558 0.342999999993481
"6" 1.37800000002608 1.34799999999814 1.42000000004191 1.42300000006799 0.339999999967404 0.339000000036322
"7" 1.41599999996834 1.51699999999255 1.4100000000326 1.43400000000838 0.357000000076368 0.341999999945983
"8" 1.39500000001863 1.41399999998976 1.40300000004936 1.47399999992922 0.343000000109896 0.34699999995064
"9" 1.39099999994505 1.41200000001118 1.40399999998044 1.47399999992922 0.342999999993481 0.342999999993481
"10" 1.39799999992829 1.41700000001583 1.44700000004377 1.47800000000279 0.347000000067055 0.341999999945983
"11" 1.39399999997113 1.41599999996834 1.39699999999721 1.48600000003353 0.341999999945983 0.342000000062399
"12" 1.40100000007078 1.40599999995902 1.44499999994878 1.43599999998696 0.347999999998137 0.342999999993481
"13" 1.39699999999721 1.40399999998044 1.40700000000652 1.47400000004563 0.346000000019558 0.341000000014901
"14" 1.39399999997113 1.4100000000326 1.40099999995437 1.47499999997672 0.342999999993481 0.341000000014901
"15" 1.39699999999721 1.41100000008009 1.40299999993294 1.47999999998137 0.342999999993481 0.339000000036322
"16" 1.39000000001397 1.40700000000652 1.4089999999851 1.47900000005029 0.341000000014901 0.342000000062399
"17" 1.39600000006612 1.40700000000652 1.40500000002794 1.47499999997672 0.34499999997206 0.342999999993481
"18" 1.39300000004005 1.4089999999851 1.41200000001118 1.4900000001071 0.347000000067055 0.347000000067055
"19" 1.39899999997579 1.38199999998324 1.41099999996368 1.48200000007637 0.343999999924563 0.34499999997206
"20" 1.39699999999721 1.4100000000326 1.40600000007544 1.48399999993853 0.344000000040978 0.341000000014901
"21" 1.39699999999721 1.40399999998044 1.40100000007078 1.47600000002421 0.345999999903142 0.342999999993481
"22" 1.39899999997579 1.41700000001583 1.41299999994226 1.48600000003353 0.346000000019558 0.341999999945983
"23" 1.40200000000186 1.41200000001118 1.41399999998976 1.48800000001211 0.344000000040978 0.342999999993481
"24" 1.39199999999255 1.36600000003818 1.44499999994878 1.44799999997485 0.34699999995064 0.341000000014901
"25" 1.39999999990687 1.37200000009034 1.44599999999627 1.44000000006054 0.342999999993481 0.341999999945983
"26" 1.40500000002794 1.37900000007357 1.40999999991618 1.47999999998137 0.342999999993481 0.341999999945983
"27" 1.39600000006612 1.4079999999376 1.41300000005867 1.48699999996461 0.342999999993481 0.342999999993481
"28" 1.40400000009686 1.38299999991432 1.40500000002794 1.47499999997672 0.342999999993481 0.341000000014901
"29" 1.38799999991897 1.3640000000596 1.44200000003912 1.44599999999627 0.339999999967404 0.347000000067055
"30" 1.40000000002328 1.37400000006892 1.44499999994878 1.53200000000652 0.347000000067055 0.353999999933876
